VineUUID,ShootUUID,LeafLoss,NumFruit,ShootLength,IsPruned,HasRegrowth,IsStrung,LengthIsEstimate,ShootDiameter,Comments,WoodType,ShootTypeRefined,ShootTypeCoarse,ShootVolume,ShootLeafArea
3,3-S89,1,3,15,FALSE,FALSE,FALSE,FALSE,6.79,,,short,short,1.810503773254615,859.6848616224329
3,3-S90,1,0,7,FALSE,FALSE,FALSE,FALSE,4.48,,,very short,short,0.3678092903018835,444.9572935308917
3,3-S91,1,1,17,FALSE,FALSE,FALSE,FALSE,6.96,,,short,short,2.155936808081917,924.0095094322965
3,3-S92,1,4,74,FALSE,FALSE,FALSE,FALSE,9.88,,,medium,medium,18.91098871868216,2266.5994439278284
3,3-S93,1,2,6,FALSE,FALSE,FALSE,FALSE,4.43,,,very short,short,0.3082672083371716,413.64359781867614
3,3-S94,1,4,30,TRUE,FALSE,FALSE,FALSE,16.88,,,long stubbed,long,22.37869544487539,2429.906760503918
3,3-S95,1,6,58,FALSE,FALSE,FALSE,FALSE,10.06,,,medium,medium,15.367123503380599,2080.342062225951
3,3-S96,1,6,15,FALSE,FALSE,FALSE,FALSE,7.53,,,short,short,2.2266391361491187,936.4125404939097
3,3-S97,1,5,41,FALSE,FALSE,FALSE,FALSE,8.87,,,medium,medium,8.445001344113308,1624.4285822716158
3,3-S102,1,0,6,FALSE,FALSE,FALSE,FALSE,5.29,,,very short,short,0.43957321488661066,478.96639649419706
3,3-S103,1,1,22,TRUE,FALSE,FALSE,FALSE,14.86,,,long stubbed,long,12.718295940691673,1923.902782762792
3,3-S104,1,3,54,TRUE,FALSE,FALSE,FALSE,10.57,,,long pruned,long,15.794735627837442,2104.0702500459497
3,3-S105,1,5,39,FALSE,TRUE,FALSE,FALSE,12.96,,,medium,medium,17.14917518096859,2176.832092809277
3,3-S106,1,2,15,FALSE,FALSE,FALSE,FALSE,6.62,,,short,short,1.7209801635997568,841.8577417471026
3,3-S107,1,5,93,TRUE,FALSE,FALSE,FALSE,9.56,,,long pruned,long,22.251913331747122,2424.2088306184796
3,3-S108,1,4,7,FALSE,FALSE,FALSE,FALSE,5.82,,,very short,short,0.6207441508301538,552.3813071062353
3,3-S109,1,3,54,FALSE,TRUE,FALSE,FALSE,7.77,,,medium,medium,8.535017660216003,1631.5612224657293
3,3-S110,1,4,61,FALSE,FALSE,FALSE,FALSE,7.43,,,medium,medium,8.816091504343092,1653.5527797679038
3,3-S111,1,2,12,FALSE,FALSE,FALSE,FALSE,5.22,,,short,short,0.8560337326207611,630.8344899356678
3,3-S112,1,2,30,FALSE,FALSE,FALSE,FALSE,7.9,,,short,short,4.901669937763475,1297.4038108086113
3,3-S113,1,4,30,FALSE,FALSE,FALSE,FALSE,7.74,,,short,short,4.705131901354897,1275.6493842350285
3,3-S114,1,3,7,FALSE,FALSE,FALSE,FALSE,5.27,,,very short,short,0.5089649752184896,508.87278736232423
3,3-S115,1,3,6,FALSE,FALSE,FALSE,FALSE,6.22,,,very short,short,0.6077159660957168,547.5608630756224
3,3-S116,1,1,1,FALSE,FALSE,FALSE,FALSE,4.74,,,stub,short,0.058820039253161704,208.61971134608618
3,3-S117,1,4,29,FALSE,FALSE,FALSE,FALSE,7.24,,,short,short,3.9796397210712016,1190.3609589806154
3,3-S118,1,1,6,FALSE,FALSE,FALSE,FALSE,4.41,,,very short,short,0.3054900404313983,412.099645681755
3,3-S119,1,3,29,FALSE,FALSE,FALSE,FALSE,7.72,,,short,short,4.524819143804561,1255.216818347596
3,3-S120,1,0,9,FALSE,FALSE,FALSE,FALSE,5.93,,,very short,short,0.8285534362816479,622.3862104177921
3,3-S120,1,0,9,FALSE,FALSE,FALSE,FALSE,5.93,,,very short,short,0.8285534362816479,622.3862104177921
3,3-S121,1,3,36,FALSE,FALSE,FALSE,FALSE,8.57,,,medium,medium,6.92201874850911,1496.2773813175052
3,3-S122,1,5,39,FALSE,FALSE,FALSE,FALSE,8.66,,,medium,medium,7.657182845375655,1560.00540910221
3,3-S123,1,7,12,TRUE,FALSE,FALSE,FALSE,10.08,,,long stubbed,long,3.1920591979770596,1086.6845052433089
3,3-S124,1,5,20,FALSE,FALSE,FALSE,FALSE,7.06,,,short,short,2.609804793141137,999.9127144814239
3,3-S125,1,5,32,TRUE,FALSE,FALSE,FALSE,11.43,,,long stubbed,long,10.944881548505952,1808.1473903294311
3,3-S126,1,1,27,TRUE,FALSE,FALSE,FALSE,11.55,,,long stubbed,long,9.42966706433653,1700.1703892576154
3,3-S127,1,5,59,FALSE,FALSE,FALSE,FALSE,10.92,,,medium,medium,18.41899436517897,2242.043880590475
3,3-S128,1,6,19,FALSE,FALSE,FALSE,FALSE,7.31,,,short,short,2.6580122706110845,1007.5039443560919
3,3-S129,1,1,11,FALSE,FALSE,FALSE,FALSE,5.64,,,short,short,0.9160507186749404,648.7478312762671
3,3-S130,1,4,45,TRUE,TRUE,FALSE,FALSE,14.4,,,long pruned,long,24.42902447431423,2519.5410490241147
3,3-S131,1,3,34,FALSE,FALSE,FALSE,FALSE,8.15,,,short,short,5.912385744270261,1401.9062286052497
3,3-S132,1,2,9,FALSE,FALSE,FALSE,FALSE,6.93,,,very short,short,1.1315600477203833,707.9329919578578
3,3-S133,1,4,39,FALSE,FALSE,FALSE,FALSE,8.88,,,medium,medium,8.05117312165501,1592.6862062954997
3,3-S134,1,2,7,FALSE,FALSE,FALSE,FALSE,6.26,,,very short,short,0.7181502782522564,586.6740575545745
3,3-S135,1,4,19,FALSE,FALSE,FALSE,FALSE,6.79,,,short,short,2.2933047794558457,947.8974702564237
3,3-S136,1,6,29,FALSE,FALSE,FALSE,FALSE,7.55,,,short,short,4.327733684876095,1232.329360234942
3,3-S137,1,3,13,FALSE,FALSE,FALSE,FALSE,5.31,,,short,short,0.9596238233820672,661.3255619025193
3,3-S138,1,2,4,FALSE,FALSE,FALSE,FALSE,4.28,,,very short,short,0.19182983621839758,340.01530477287315
3,3-S139,1,1,4,FALSE,FALSE,FALSE,FALSE,4.33,,,very short,short,0.19633802167629888,343.2947247225095
3,3-S140,1,1,4,FALSE,FALSE,FALSE,FALSE,5.34,,,very short,short,0.29861466490901706,408.24153120441446
3,3-S141,1,2,7,FALSE,FALSE,FALSE,FALSE,4.08,,,very short,short,0.3050612130341834,411.86050827848123
3,3-S98,1,5,11,TRUE,FALSE,FALSE,FALSE,10.91,,,long stubbed,long,3.4277632081985527,1119.1503523056497
3,3-S99,1,5,26,FALSE,FALSE,FALSE,FALSE,7.77,,,short,short,4.109452947511409,1206.2548162776363
3,3-S100,1,1,9,TRUE,FALSE,FALSE,FALSE,10.32,,,long stubbed,long,2.509403680722612,983.8340869612418
3,3-S101,1,1,40,TRUE,FALSE,FALSE,FALSE,9.22,,,long pruned,long,8.902058831114086,1660.1966075947562
3,3-S142,1,5,68,FALSE,FALSE,FALSE,FALSE,10.63,,,medium,medium,20.11611308537717,2325.205753426453
3,3-S143,1,2,46,TRUE,FALSE,FALSE,FALSE,13.8,,,long pruned,long,22.93425468973621,2454.6543255969464
3,3-S144,1,1,42,TRUE,TRUE,FALSE,FALSE,13.29,,,long pruned,long,19.420834125241814,2291.6535868166548
3,3-S145,1,6,41,TRUE,TRUE,FALSE,FALSE,10.34,,,long pruned,long,11.476079836733284,1843.9065962559305
3,3-S146,1,5,50,TRUE,FALSE,FALSE,FALSE,9.58,,,long pruned,long,12.013502667204927,1879.109576490945
3,3-S147,1,3,20,FALSE,FALSE,FALSE,FALSE,5.64,,,short,short,1.6655467612271646,830.5449220781562
3,3-S148,1,6,39,FALSE,FALSE,FALSE,FALSE,8.91,,,medium,medium,8.105664831629685,1597.1317222206824
3,3-S149,1,5,19,FALSE,FALSE,FALSE,FALSE,7.11,,,short,short,2.514556678072663,984.6684031159057
3,3-S150,1,6,53,FALSE,FALSE,FALSE,FALSE,8.91,,,medium,medium,11.015390668624958,1812.9516897289225
3,3-S151,1,2,27,FALSE,FALSE,FALSE,FALSE,5.81,,,short,short,2.386078104911454,963.5587386176617
3,3-S152,1,4,83,FALSE,FALSE,FALSE,FALSE,10.47,,,medium,medium,23.81990814329318,2493.389093882919
3,3-S153,1,2,12,FALSE,FALSE,FALSE,FALSE,4.91,,,short,short,0.7573782985200809,599.7099195453285
3,3-S154,1,7,36,FALSE,FALSE,FALSE,FALSE,8.46,,,medium,medium,6.745464382970018,1480.3874970672666
3,3-S155,1,3,9,FALSE,FALSE,FALSE,FALSE,5.62,,,very short,short,0.7441898925603111,595.3724624183292
3,3-S156,1,4,13,FALSE,FALSE,FALSE,FALSE,6.64,,,short,short,1.500541937480219,795.5009278084456
3,3-S157,1,2,3,FALSE,FALSE,FALSE,FALSE,7.35,,,very short,short,0.42429172282138644,472.0143916005689
3,3-S158,1,5,41,FALSE,FALSE,FALSE,FALSE,7.72,,,medium,medium,6.39715809986162,1448.308648392044
3,3-S161,1,3,19,TRUE,FALSE,FALSE,FALSE,12.03,,,long stubbed,long,7.198690174130964,1520.7064961945714
3,3-S159,1,2,6,FALSE,FALSE,FALSE,FALSE,6.37,,,very short,short,0.6373804547272384,558.4512362006298
3,3-S160,1,3,15,FALSE,FALSE,FALSE,FALSE,7.28,,,short,short,2.081242301150166,910.644044775431
3,3-S162,1,0,2,FALSE,FALSE,FALSE,FALSE,4.92,,,very short,short,0.1267444140164266,286.4997096743104
3,3-S163,1,8,32,TRUE,FALSE,FALSE,FALSE,13.41,,,long stubbed,long,15.065243676506952,2063.356529567386
3,3-S164,1,6,45,TRUE,FALSE,FALSE,FALSE,11.78,,,long pruned,long,16.34826697464037,2134.2325325956726
3,3-S165,1,6,24,TRUE,FALSE,FALSE,FALSE,11.34,,,long stubbed,long,8.079899844879431,1595.0319684568944
3,3-S166,1,5,35,TRUE,FALSE,FALSE,FALSE,9.91,,,long stubbed,long,8.998787159921177,1667.6272233458617
3,3-S167,1,4,82,FALSE,FALSE,FALSE,FALSE,8.34,,,medium,medium,14.931883068362062,2055.789275948407
3,3-S168,1,5,64,FALSE,FALSE,FALSE,FALSE,9.12,,,medium,medium,13.936004480359406,1997.9830625995507
3,3-S169,1,5,74,TRUE,FALSE,FALSE,FALSE,11.32,,,long pruned,long,24.82522538462416,2536.346795279389
3,3-S170,1,4,62,TRUE,TRUE,FALSE,FALSE,9.67,,,long pruned,long,15.177955119738568,2069.7215001589043
3,3-S171,1,4,90,FALSE,FALSE,FALSE,FALSE,8.82,,,medium,medium,18.3294024258839,2237.531051332569
3,3-S172,1,4,58,FALSE,FALSE,FALSE,FALSE,10.81,,,medium,medium,17.74385615554579,2207.712681379805
3,3-S173,1,4,54,FALSE,FALSE,FALSE,FALSE,7.75,,,medium,medium,8.491135894030664,1628.0896975475448
3,3-S174,1,6,78,TRUE,FALSE,FALSE,FALSE,10.08,,,long pruned,long,20.748384786850888,2355.1314525895355
3,3-S175,1,6,22,FALSE,FALSE,FALSE,FALSE,8.57,,,short,short,4.2301225685333455,1220.7670300566415
3,3-S176,1,3,17,FALSE,FALSE,FALSE,FALSE,5.82,,,short,short,1.507521509158945,797.0278276553869
3,3-S177,1,5,35,FALSE,FALSE,FALSE,FALSE,8.65,,,short,short,6.855969642760651,1490.3611194529296
3,3-S178,1,4,28,FALSE,FALSE,FALSE,FALSE,6.43,,,short,short,3.030739462412775,1063.6452541019514
3,3-S179,1,7,46,TRUE,FALSE,FALSE,FALSE,8.15,,,medium pruned,medium,7.999110124600942,1588.4223058727514
3,3-S180,1,3,5,FALSE,FALSE,FALSE,FALSE,6.14,,,very short,short,0.49348661001364075,502.41998960805023
3,3-S181,1,0,4,FALSE,FALSE,FALSE,FALSE,5.23,,,very short,short,0.2864388989812542,401.27909187605377
3,3-S182,1,7,40,TRUE,FALSE,FALSE,FALSE,9.38,,,long pruned,long,9.213704822350193,1683.9709934962875
3,3-S183,1,4,42,TRUE,TRUE,FALSE,FALSE,13.02,,,long pruned,long,18.639741514576112,2253.108437271603
3,3-S184,1,1,3,FALSE,FALSE,FALSE,FALSE,4.75,,,very short,short,0.17720546061654927,329.05430388782383
3,3-S185,1,4,7,FALSE,FALSE,FALSE,FALSE,6.05,,,very short,short,0.6707758464342857,570.3611264549187
3,3-S186,1,4,17,FALSE,FALSE,FALSE,FALSE,6.8,,,short,short,2.0579526276115536,906.4192829669338
3,3-S187,1,6,14,TRUE,FALSE,FALSE,FALSE,12.03,,,long stubbed,long,5.304298023043867,1340.4231722473457
3,3-S188,1,0,5,FALSE,FALSE,FALSE,FALSE,5.01,,,very short,short,0.3285595406848715,424.6850902678988
3,3-S189,1,2,30,TRUE,TRUE,FALSE,FALSE,14.6,,,long stubbed,long,16.741547250980005,2155.3001596111117
3,3-S190,1,3,25,TRUE,FALSE,FALSE,FALSE,11.4,,,long stubbed,long,8.505862109594366,1629.255872470033
3,3-S191,1,4,56,FALSE,FALSE,FALSE,FALSE,10.17,,,medium,medium,15.163468712414087,2068.9049895371245
3,3-S192,1,3,133,TRUE,TRUE,FALSE,FALSE,9.15,,,long pruned,long,29.151603995869007,2710.4328591014396
3,3-S193,1,3,33,TRUE,FALSE,FALSE,FALSE,14.79,,,long stubbed,long,18.898133583343053,2265.96264155082
3,3-S194,1,5,174,FALSE,FALSE,FALSE,FALSE,8.43,,,medium,medium,32.37226032637353,2830.37845410172
3,3-S195,1,4,75,FALSE,FALSE,FALSE,FALSE,10.79,,,medium,medium,22.859818578800212,2451.3591065232845
3,3-S196,1,6,81,TRUE,TRUE,FALSE,FALSE,12.77,,,long pruned,long,34.580832163171856,2908.6293336034587
3,3-S197,1,4,26,FALSE,FALSE,FALSE,FALSE,8.15,,,short,short,4.521236157383141,1254.8060050847005
3,3-S198,1,6,39,TRUE,FALSE,FALSE,FALSE,9.66,,,long stubbed,long,9.52768711132302,1707.4510799378088
3,3-S199,1,0,5,FALSE,FALSE,FALSE,FALSE,5.41,,,very short,short,0.3831185331022143,452.51881443242047
3,3-S200,1,0,15,TRUE,FALSE,FALSE,FALSE,7.78,,,medium pruned,medium,2.3769447096693055,962.0329475201921
3,3-S201,1,6,47,TRUE,TRUE,FALSE,FALSE,13.24,,,long pruned,long,21.569618050450288,2393.212563011749
3,3-S202,1,8,28,FALSE,FALSE,FALSE,FALSE,9.24,,,short,short,6.2585049552929854,1435.25387178315
3,3-S203,1,4,21,FALSE,FALSE,FALSE,FALSE,9.22,,,short,short,4.6735808863348955,1272.1076960901446
3,3-S204,1,6,39,FALSE,FALSE,FALSE,FALSE,9,,,medium,medium,8.27024266057513,1610.4527281126477
3,3-S205,1,5,24,FALSE,FALSE,FALSE,FALSE,7.68,,,short,short,3.705973490621892,1155.827607769297
3,3-S206,1,1,6,FALSE,FALSE,FALSE,FALSE,5,,,very short,short,0.39269908169872414,457.16095652779893
3,3-S207,1,4,38,FALSE,FALSE,FALSE,FALSE,9.06,,,medium,medium,8.1659857667731,1602.032392319924
3,3-S208,1,5,39,TRUE,FALSE,FALSE,FALSE,9.19,,,long stubbed,long,8.62311655760246,1638.4993169988788
3,3-S209,1,4,13,FALSE,FALSE,FALSE,FALSE,4.98,,,short,short,0.8440548398326236,627.1716773069293
3,3-S210,1,4,35,FALSE,FALSE,FALSE,FALSE,8.19,,,short,short,6.146168670584085,1424.551945684236
3,3-S211,1,5,40,FALSE,FALSE,FALSE,FALSE,8.78,,,medium,medium,8.072678370566377,1594.4427395460714
3,3-S212,1,3,22,FALSE,FALSE,FALSE,FALSE,6.84,,,short,short,2.6946571163194943,1013.2205212151599
3,3-S213,1,4,5,FALSE,FALSE,FALSE,FALSE,7.56,,,very short,short,0.7481388745258735,596.6759179066131
3,3-S214,1,0,3,FALSE,FALSE,FALSE,FALSE,5.39,,,very short,short,0.22817465982839,365.28772340391635
3,3-S215,1,2,7,FALSE,FALSE,FALSE,FALSE,3.67,,,very short,short,0.24683048420295747,377.3452009284796
3,3-S216,1,1,2,FALSE,FALSE,FALSE,FALSE,5.35,,,very short,short,0.14986705954562304,307.04159421151616
3,3-S217,1,2,7,FALSE,FALSE,FALSE,FALSE,5.24,,,very short,short,0.5031868009303748,506.47756589515745
3,3-S218,1,1,6,FALSE,FALSE,FALSE,FALSE,7.49,,,very short,short,0.8812183101282637,638.438328568882
3,3-S219,1,4,11,FALSE,FALSE,FALSE,FALSE,7.54,,,short,short,1.6372085482942336,824.6762240086981
3,3-S220,1,6,72,FALSE,FALSE,FALSE,FALSE,11.86,,,medium,medium,26.513709961012733,2606.257568253347
3,3-S221,1,5,56,FALSE,FALSE,FALSE,FALSE,11.82,,,medium,medium,20.48290764125193,2342.6323972045116
3,3-S222,1,5,15,FALSE,FALSE,FALSE,FALSE,7.39,,,short,short,2.1446121519638894,922.0008008990034
3,3-S223,1,3,93,TRUE,TRUE,FALSE,FALSE,13.23,,,long pruned,long,42.61586064018005,3170.8974324157734
3,3-S224,1,4,7,FALSE,FALSE,FALSE,FALSE,6.11,,,very short,short,0.6841464647679638,575.0318498304965
3,3-S225,1,5,13,FALSE,FALSE,FALSE,FALSE,5.9,,,short,short,1.1847207696074913,721.4912814147865
3,3-S226,1,6,8,FALSE,FALSE,FALSE,FALSE,6.64,,,very short,short,0.9234104230647501,650.8965375253922
3,3-S227,1,6,10,FALSE,FALSE,FALSE,FALSE,6.81,,,very short,short,1.214123458851213,728.8372705593397
3,3-S228,1,4,18,TRUE,FALSE,FALSE,FALSE,9.41,,,long stubbed,long,4.172730906740016,1213.8955982326513
3,3-S229,1,3,4,FALSE,FALSE,FALSE,FALSE,8.13,,,very short,short,0.6921651182168641,577.8073312588916
3,3-S230,1,4,39,FALSE,FALSE,FALSE,FALSE,7.49,,,medium,medium,5.727919015833714,1383.6639621677573
3,3-S231,1,1,4,FALSE,FALSE,FALSE,FALSE,7.91,,,very short,short,0.6552116110302385,564.8547712635376
3,3-S232,1,0,53,TRUE,FALSE,FALSE,FALSE,7.52,,,medium pruned,medium,7.84657585289242,1575.8353648682873
3,3-S233,1,1,11,FALSE,FALSE,FALSE,FALSE,5.52,,,short,short,0.877484527259472,637.319132707726
3,3-S234,1,2,5,FALSE,FALSE,FALSE,FALSE,5.15,,,very short,short,0.3471787131451471,434.4692849653611
3,3-S235,1,0,4,FALSE,FALSE,FALSE,FALSE,5.79,,,very short,short,0.3510635542606986,436.4716367640207
3,3-S236,1,1,7,FALSE,FALSE,FALSE,FALSE,5.87,,,very short,short,0.6314556727819557,556.3002958157383
3,3-S237,1,4,44,FALSE,FALSE,FALSE,FALSE,10.42,,,medium,medium,12.507103421751651,1910.6366924306594
3,3-S238,1,3,35,FALSE,FALSE,FALSE,FALSE,6.56,,,short,short,3.943159547177716,1185.8398520917071
3,3-S239,1,5,43,FALSE,FALSE,FALSE,FALSE,8.76,,,medium,medium,8.638638381505684,1639.7173986625996
3,3-S240,1,6,10,FALSE,FALSE,FALSE,FALSE,6.52,,,very short,short,1.1129196695096957,703.0905722955175
3,3-S241,1,5,11,FALSE,FALSE,FALSE,FALSE,6.07,,,short,short,1.0610569489872967,689.3618547330243
3,3-S242,1,4,34,FALSE,FALSE,FALSE,FALSE,8.12,,,short,short,5.86893908866744,1397.6401155773376
3,3-S243,1,0,2,FALSE,FALSE,FALSE,FALSE,4.76,,,very short,short,0.11863491617996014,278.7777124386199
3,3-S244,1,4,60,FALSE,FALSE,FALSE,FALSE,6.9,,,medium,medium,7.478561311870504,1544.863838913821
3,3-S245,1,2,4,FALSE,FALSE,FALSE,FALSE,4.13,,,very short,short,0.17861943911005243,330.1367355868715
3,3-S246,1,4,11,FALSE,FALSE,FALSE,FALSE,6.94,,,short,short,1.3870121093623426,770.0551913667947
3,3-S247,1,5,24,FALSE,FALSE,FALSE,FALSE,7.4,,,short,short,3.440672274211541,1120.8900513192912
3,3-S248,1,1,5,FALSE,FALSE,FALSE,FALSE,3.45,,,very short,short,0.15580336066396883,312.0099817989814
3,3-S249,1,1,8,FALSE,FALSE,FALSE,FALSE,6.03,,,very short,short,0.7615409087860874,601.0697229929581
3,3-S250,1,2,10,FALSE,FALSE,FALSE,FALSE,5.44,,,very short,short,0.774758636277291,605.3588829952201
3,3-S251,1,2,6,FALSE,FALSE,FALSE,FALSE,7.04,,,very short,short,0.7785117923007793,606.5689456184869
3,3-S252,1,0,10,FALSE,FALSE,FALSE,FALSE,5.3,,,very short,short,0.7353944803278107,592.4546673305465
3,3-S253,1,0,1,FALSE,FALSE,FALSE,FALSE,4.34,,,stub,short,0.049311485488296586,193.9599820559014
3,3-S254,1,3,1,FALSE,FALSE,FALSE,FALSE,8.01,,,stub,short,0.16797074901132203,321.85697957284435
3,3-S299,1,0,4,FALSE,FALSE,FALSE,FALSE,4.88,,,very short,short,0.24938381363216255,378.95330755814797
3,3-S300,1,1,9,FALSE,FALSE,FALSE,FALSE,5.31,,,very short,short,0.6643549546491235,568.0987083474552
3,3-S301,1,0,7,FALSE,FALSE,FALSE,FALSE,7.44,,,very short,short,1.01440770147353,676.672705922437
3,3-S302,1,0,49,TRUE,FALSE,FALSE,FALSE,10.01,,,long pruned,long,12.853839170332636,1932.3489647128238
3,3-S303,1,0,6,FALSE,FALSE,FALSE,FALSE,5.67,,,very short,short,0.5049937403049645,507.22832130073294
3,3-S304,1,0,1,FALSE,FALSE,FALSE,FALSE,4.64,,,stub,short,0.05636436099560566,204.97562341855928
3,3-S305,1,0,4,FALSE,FALSE,FALSE,FALSE,5.64,,,very short,short,0.33310935224543287,427.10540587605584
3,3-S255,1,3,500,FALSE,FALSE,FALSE,TRUE,15.17,,,very long,long,301.23802567445836,7114.5177116637715
3,3-S256,1,6,91,FALSE,FALSE,FALSE,FALSE,9.89,,,medium,medium,23.30250458840776,2470.8647996997806
3,3-S257,1,5,40,TRUE,TRUE,FALSE,FALSE,13.69,,,long pruned,long,19.626168097481667,2301.6347460076713
3,3-S258,1,8,41,FALSE,FALSE,FALSE,FALSE,9.33,,,medium,medium,9.343632978721645,1693.7433036577816
3,3-S259,1,8,59,FALSE,FALSE,FALSE,FALSE,11.2,,,medium,medium,19.375667971259926,2289.449789564453
3,3-S260,1,5,91,FALSE,FALSE,FALSE,FALSE,10.73,,,medium,medium,27.428967689342027,2643.064492680924
3,3-S261,1,3,6,FALSE,FALSE,FALSE,FALSE,5.99,,,very short,short,0.5636032928503356,530.7731095893936
3,3-S262,1,4,33,FALSE,FALSE,FALSE,FALSE,10.11,,,short,short,8.830491517869595,1654.6683006996923
3,3-S263,1,5,28,FALSE,FALSE,FALSE,FALSE,8.72,,,short,short,5.573905839383518,1368.167439178942
3,3-S264,1,2,13,FALSE,FALSE,FALSE,FALSE,6.45,,,short,short,1.415896174018835,776.6415927796261
3,3-S265,1,5,73,FALSE,FALSE,FALSE,FALSE,8.93,,,medium,medium,15.240331180076206,2073.2320456845314
3,3-S266,1,3,18,FALSE,FALSE,FALSE,FALSE,6.29,,,short,short,1.864414288588379,870.1716519251186
3,3-S267,1,4,25,FALSE,FALSE,FALSE,FALSE,7.96,,,short,short,4.147007022493647,1210.797710286574
3,3-S268,1,0,3,FALSE,FALSE,FALSE,FALSE,4.97,,,very short,short,0.1940004149426403,341.5998445384325
3,3-S269,1,3,71,FALSE,FALSE,FALSE,FALSE,9.86,,,medium,medium,18.070942551075515,2224.4391960665907
3,3-S270,1,4,20,FALSE,FALSE,FALSE,FALSE,7.13,,,short,short,2.6618138595213154,1008.0991316213361
3,3-S271,1,4,140,FALSE,FALSE,FALSE,FALSE,12.13,,,medium,medium,53.928490479730534,3494.883087904257
3,3-S272,1,6,55,FALSE,FALSE,FALSE,FALSE,9.58,,,medium,medium,13.214852933925421,1954.593147600952
3,3-S273,1,7,42,FALSE,FALSE,FALSE,FALSE,9.64,,,medium,medium,10.218143203136332,1757.5340100865417
3,3-S274,1,5,57,FALSE,FALSE,FALSE,FALSE,8.41,,,medium,medium,10.554446769712301,1781.2096782041644
3,3-S275,1,1,42,FALSE,FALSE,FALSE,FALSE,9.55,,,medium,medium,10.02823863961581,1743.9623472605322
3,3-S276,1,5,38,FALSE,FALSE,FALSE,FALSE,10.18,,,medium,medium,10.309741572939497,1764.0272586033584
3,3-S277,1,7,74,FALSE,FALSE,FALSE,FALSE,10.26,,,medium,medium,20.393654993963448,2338.4089154013222
3,3-S278,1,4,58,FALSE,FALSE,FALSE,FALSE,8.2,,,medium,medium,10.209966684656587,1756.9527332608636
3,3-S279,1,5,25,TRUE,TRUE,FALSE,FALSE,9.85,,,long stubbed,long,6.350107775685744,1443.8974428878896
3,3-S280,1,4,71,FALSE,FALSE,FALSE,FALSE,8.24,,,medium,medium,12.620640580252386,1917.7847419889167
3,3-S281,1,6,38,FALSE,FALSE,FALSE,FALSE,10.76,,,medium,medium,11.517991824324826,1846.6863079905727
3,3-S282,1,5,44,FALSE,FALSE,FALSE,FALSE,7.82,,,medium,medium,7.044250788277431,1507.1393933669078
3,3-S283,1,0,44,TRUE,FALSE,FALSE,FALSE,14.65,,,long pruned,long,24.7227372074861,2532.01471089043
3,3-S284,1,6,62,FALSE,FALSE,FALSE,FALSE,9.94,,,medium,medium,16.037367635258267,2117.3665518976627
3,3-S285,1,4,136,TRUE,FALSE,FALSE,FALSE,8.73,,,medium pruned,medium,27.135387164861,2631.3377934481023
3,3-S286,1,3,89,FALSE,FALSE,FALSE,FALSE,9.35,,,medium,medium,20.369569712085312,2337.267329708753
3,3-S287,1,3,34,FALSE,FALSE,FALSE,FALSE,6.22,,,short,short,3.443723807875728,1121.3007333931018
3,3-S288,1,4,95,TRUE,FALSE,FALSE,FALSE,7.9,,,medium pruned,medium,15.521954802917671,2088.977868476859
3,3-S289,1,3,6,FALSE,FALSE,FALSE,FALSE,6.23,,,very short,short,0.6096716075225764,548.2882948965026
3,3-S290,1,3,15,FALSE,FALSE,FALSE,FALSE,5.21,,,short,short,1.065946314353834,690.6727131224515
3,3-S291,1,3,27,FALSE,FALSE,FALSE,FALSE,7.29,,,short,short,3.7565350681869294,1162.3178785466937
3,3-S292,1,5,11,FALSE,FALSE,FALSE,FALSE,6.94,,,short,short,1.3870121093623426,770.0551913667947
3,3-S293,1,3,26,FALSE,FALSE,FALSE,FALSE,7.43,,,short,short,3.757678346113449,1162.4640394969185
3,3-S294,1,2,7,FALSE,FALSE,FALSE,FALSE,3.78,,,very short,short,0.2618486060840557,386.66825631397523
3,3-S295,1,5,9,FALSE,FALSE,FALSE,FALSE,6.15,,,very short,short,0.8911716610529995,641.408302180188
3,3-S297,1,4,33,FALSE,FALSE,FALSE,FALSE,8.21,,,short,short,5.823296198000375,1393.1383421901617
3,3-S296,1,7,36,FALSE,FALSE,FALSE,FALSE,8.97,,,medium,medium,7.583261170236689,1553.7645500914255
3,3-S298,1,5,112,TRUE,TRUE,FALSE,FALSE,11.68,,,long pruned,long,40.001136898341564,3089.0084750573874
4,4-S1,1,0,500,FALSE,TRUE,FALSE,TRUE,18.08,long regrowth (500+),Adventitious,very long,long,427.89329699933927,8224.902106954898
4,4-S2,1,0,6,FALSE,FALSE,FALSE,FALSE,5.78,,Cane,very short,short,0.5247779200409464,515.3472303753812
4,4-S3,1,3,500,FALSE,FALSE,FALSE,TRUE,10.52,,Cane,very long,long,144.86721483743494,5257.346216203549
4,4-S4,1,5,500,FALSE,FALSE,FALSE,TRUE,11.92,,Cane,very long,long,185.99066267292528,5829.208476484958
4,4-S5,3,4,3,FALSE,FALSE,FALSE,FALSE,7.2,,Cane,very short,short,0.4071504079052371,464.0391349943997
4,4-S6,2,2,37,FALSE,FALSE,FALSE,FALSE,6.96,,Cane,medium,medium,4.692333052884172,1274.2143633473136
4,4-S7,1,4,182,FALSE,FALSE,FALSE,FALSE,8.42,,Cane,long,long,33.780354093237776,2880.616365072066
4,4-S8,2,6,51,FALSE,FALSE,FALSE,FALSE,8.77,,Cane,medium,medium,10.269232568267173,1761.1598384659305
